00017	2026-08-07 19:51:52	good	3	{"card_id": 17, "state": 1, "step": 1, "stability": 2.3065, "difficulty": 2.118103970459016, "due": "2026-08-07T11:01:52+00:00", "last_review": "2026-08-07T10:51:52+00:00"}	{"card_id": 17, "rating": 3, "review_datetime": "2026-08-07T10:51:52+00:00", "review_duration": null}
00001	2026-08-09 07:08:03	hard	2	{"card_id": 1, "state": 1, "step": 0, "stability": 0.5604274017144266, "difficulty": 9.494577964889157, "due": "2026-08-08T22:13:33+00:00", "last_review": "2026-08-08T22:08:03+00:00"}	{"card_id": 1, "rating": 2, "review_datetime": "2026-08-08T22:08:03+00:00", "review_duration": null}
00002	2026-08-09 07:08:34	again	2	{"card_id": 2, "state": 1, "step": 1, "stability": 0.8422285659001918, "difficulty": 8.389862057255177, "due": "2026-08-08T22:18:34+00:00", "last_review": "2026-08-08T22:08:34+00:00"}	{"card_id": 2, "rating": 2, "review_datetime": "2026-08-08T22:08:34+00:00", "review_duration": null}
00003	2026-08-09 07:08:48	hard	2	{"card_id": 3, "state": 1, "step": 1, "stability": 3.4138603383951986, "difficulty": 6.501931317190316, "due": "2026-08-08T22:18:48+00:00", "last_review": "2026-08-08T22:08:48+00:00"}	{"card_id": 3, "rating": 2, "review_datetime": "2026-08-08T22:08:48+00:00", "review_duration": null}
00004	2026-08-09 07:09:09	hard	2	{"card_id": 4, "state": 1, "step": 1, "stability": 3.4138603383951986, "difficulty": 6.501931317190316, "due": "2026-08-08T22:19:09+00:00", "last_review": "2026-08-08T22:09:09+00:00"}	{"card_id": 4, "rating": 2, "review_datetime": "2026-08-08T22:09:09+00:00", "review_duration": null}
00005	2026-08-09 07:09:35	hard	2	{"card_id": 5, "state": 1, "step": 0, "stability": 0.34924435275519644, "difficulty": 9.268019087912837, "due": "2026-08-08T22:15:05+00:00", "last_review": "2026-08-08T22:09:35+00:00"}	{"card_id": 5, "rating": 2, "review_datetime": "2026-08-08T22:09:35+00:00", "review_duration": null}
00006	2026-08-09 07:10:05	hard	2	{"card_id": 6, "state": 1, "step": 1, "stability": 3.4138603383951986, "difficulty": 6.501931317190316, "due": "2026-08-08T22:20:05+00:00", "last_review": "2026-08-08T22:10:05+00:00"}	{"card_id": 6, "rating": 2, "review_datetime": "2026-08-08T22:10:05+00:00", "review_duration": null}
00008	2026-08-09 07:10:33	hard	2	{"card_id": 8, "state": 1, "step": 1, "stability": 3.4138603383951986, "difficulty": 6.501931317190316, "due": "2026-08-08T22:20:33+00:00", "last_review": "2026-08-08T22:10:33+00:00"}	{"card_id": 8, "rating": 2, "review_datetime": "2026-08-08T22:10:33+00:00", "review_duration": null}
00009	2026-08-09 07:11:16	again	2	{"card_id": 9, "state": 1, "step": 1, "stability": 3.4138603383951986, "difficulty": 6.501931317190316, "due": "2026-08-08T22:21:16+00:00", "last_review": "2026-08-08T22:11:16+00:00"}	{"card_id": 9, "rating": 2, "review_datetime": "2026-08-08T22:11:16+00:00", "review_duration": null}
00010	2026-08-09 07:11:41	hard	2	{"card_id": 10, "state": 1, "step": 0, "stability": 2.108717559614482, "difficulty": 7.821393497998797, "due": "2026-08-08T22:17:11+00:00", "last_review": "2026-08-08T22:11:41+00:00"}	{"card_id": 10, "rating": 2, "review_datetime": "2026-08-08T22:11:41+00:00", "review_duration": null}
00001	2026-08-09 07:14:12	hard	2	{"card_id": 1, "state": 1, "step": 0, "stability": 0.3555897100717107, "difficulty": 9.649705669723422, "due": "2026-08-08T22:19:42+00:00", "last_review": "2026-08-08T22:14:12+00:00"}	{"card_id": 1, "rating": 2, "review_datetime": "2026-08-08T22:14:12+00:00", "review_duration": null}
00011	2026-08-09 07:14:38	hard	2	{"card_id": 11, "state": 1, "step": 1, "stability": 5.318792767488077, "difficulty": 4.752858488532557, "due": "2026-08-08T22:24:38+00:00", "last_review": "2026-08-08T22:14:38+00:00"}	{"card_id": 11, "rating": 2, "review_datetime": "2026-08-08T22:14:38+00:00", "review_duration": null}
00012	2026-08-09 07:15:09	hard	2	{"card_id": 12, "state": 1, "step": 0, "stability": 3.2494117658571677, "difficulty": 6.7404595108297, "due": "2026-08-08T22:20:39+00:00", "last_review": "2026-08-08T22:15:09+00:00"}	{"card_id": 12, "rating": 2, "review_datetime": "2026-08-08T22:15:09+00:00", "review_duration": null}
00005	2026-08-09 07:15:54	hard	2	{"card_id": 5, "state": 1, "step": 0, "stability": 0.22859876283418612, "difficulty": 9.499305329542874, "due": "2026-08-08T22:21:24+00:00", "last_review": "2026-08-08T22:15:54+00:00"}	{"card_id": 5, "rating": 2, "review_datetime": "2026-08-08T22:15:54+00:00", "review_duration": null}
00010	2026-08-09 07:17:40	hard	2	{"card_id": 10, "state": 1, "step": 0, "stability": 1.226253895879617, "difficulty": 8.538967850205447, "due": "2026-08-08T22:23:10+00:00", "last_review": "2026-08-08T22:17:40+00:00"}	{"card_id": 10, "rating": 2, "review_datetime": "2026-08-08T22:17:40+00:00", "review_duration": null}
00013	2026-08-09 07:17:56	hard	2	{"card_id": 13, "state": 1, "step": 0, "stability": 3.2494117658571677, "difficulty": 6.7404595108297, "due": "2026-08-08T22:23:26+00:00", "last_review": "2026-08-08T22:17:56+00:00"}	{"card_id": 13, "rating": 2, "review_datetime": "2026-08-08T22:17:56+00:00", "review_duration": null}
00014	2026-08-09 07:18:32	hard	2	{"card_id": 14, "state": 1, "step": 1, "stability": 5.318792767488077, "difficulty": 4.752858488532557, "due": "2026-08-08T22:28:32+00:00", "last_review": "2026-08-08T22:18:32+00:00"}	{"card_id": 14, "rating": 2, "review_datetime": "2026-08-08T22:18:32+00:00", "review_duration": null}
00002	2026-08-09 07:19:00	hard	2	{"card_id": 2, "state": 1, "step": 1, "stability": 0.520258366266095, "difficulty": 8.916343770474693, "due": "2026-08-08T22:29:00+00:00", "last_review": "2026-08-08T22:19:00+00:00"}	{"card_id": 2, "rating": 2, "review_datetime": "2026-08-08T22:19:00+00:00", "review_duration": null}
00003	2026-08-09 07:19:24	hard	2	{"card_id": 3, "state": 1, "step": 1, "stability": 1.923271415956329, "difficulty": 7.6630473676471516, "due": "2026-08-08T22:29:24+00:00", "last_review": "2026-08-08T22:19:24+00:00"}	{"card_id": 3, "rating": 2, "review_datetime": "2026-08-08T22:19:24+00:00", "review_duration": null}
00001	2026-08-09 07:19:56	hard	2	{"card_id": 1, "state": 1, "step": 0, "stability": 0.23247653609236102, "difficulty": 9.752686669143454, "due": "2026-08-08T22:25:26+00:00", "last_review": "2026-08-08T22:19:56+00:00"}	{"card_id": 1, "rating": 2, "review_datetime": "2026-08-08T22:19:56+00:00", "review_duration": null}
00004	2026-08-09 07:20:12	hard	2	{"card_id": 4, "state": 1, "step": 1, "stability": 1.923271415956329, "difficulty": 7.6630473676471516, "due": "2026-08-08T22:30:12+00:00", "last_review": "2026-08-08T22:20:12+00:00"}	{"card_id": 4, "rating": 2, "review_datetime": "2026-08-08T22:20:12+00:00", "review_duration": null}
00006	2026-08-09 07:21:16	hard	2	{"card_id": 6, "state": 1, "step": 1, "stability": 1.923271415956329, "difficulty": 7.6630473676471516, "due": "2026-08-08T22:31:16+00:00", "last_review": "2026-08-08T22:21:16+00:00"}	{"card_id": 6, "rating": 2, "review_datetime": "2026-08-08T22:21:16+00:00", "review_duration": null}
00005	2026-08-09 07:21:36	hard	2	{"card_id": 5, "state": 1, "step": 0, "stability": 0.1538612342720833, "difficulty": 9.652843914675755, "due": "2026-08-08T22:27:06+00:00", "last_review": "2026-08-08T22:21:36+00:00"}	{"card_id": 5, "rating": 2, "review_datetime": "2026-08-08T22:21:36+00:00", "review_duration": null}
00008	2026-08-09 07:22:21	hard	2	{"card_id": 8, "state": 1, "step": 1, "stability": 1.923271415956329, "difficulty": 7.6630473676471516, "due": "2026-08-08T22:32:21+00:00", "last_review": "2026-08-08T22:22:21+00:00"}	{"card_id": 8, "rating": 2, "review_datetime": "2026-08-08T22:22:21+00:00", "review_duration": null}
00009	2026-08-09 07:23:10	good	2	{"card_id": 9, "state": 1, "step": 1, "stability": 1.923271415956329, "difficulty": 7.6630473676471516, "due": "2026-08-08T22:33:10+00:00", "last_review": "2026-08-08T22:23:10+00:00"}	{"card_id": 9, "rating": 2, "review_datetime": "2026-08-08T22:23:10+00:00", "review_duration": null}
00010	2026-08-09 07:23:27	good	2	{"card_id": 10, "state": 1, "step": 0, "stability": 0.7389825906839728, "difficulty": 9.015327144165033, "due": "2026-08-08T22:28:57+00:00", "last_review": "2026-08-08T22:23:27+00:00"}	{"card_id": 10, "rating": 2, "review_datetime": "2026-08-08T22:23:27+00:00", "review_duration": null}
00011	2026-08-09 07:24:53	good	4	{"card_id": 11, "state": 2, "step": null, "stability": 8.61284198980419, "difficulty": 2.984736681491411, "due": "2026-08-16T22:24:53+00:00", "last_review": "2026-08-08T22:24:53+00:00"}	{"card_id": 11, "rating": 4, "review_datetime": "2026-08-08T22:24:53+00:00", "review_duration": null}
00012	2026-08-09 07:25:03	good	3	{"card_id": 12, "state": 1, "step": 1, "stability": 3.2494117658571677, "difficulty": 6.728947420615708, "due": "2026-08-08T22:35:03+00:00", "last_review": "2026-08-08T22:25:03+00:00"}	{"card_id": 12, "rating": 3, "review_datetime": "2026-08-08T22:25:03+00:00", "review_duration": null}
00013	2026-08-09 07:25:36	hard	3	{"card_id": 13, "state": 1, "step": 1, "stability": 3.2494117658571677, "difficulty": 6.728947420615708, "due": "2026-08-08T22:35:36+00:00", "last_review": "2026-08-08T22:25:36+00:00"}	{"card_id": 13, "rating": 3, "review_datetime": "2026-08-08T22:25:36+00:00", "review_duration": null}
00001	2026-08-09 07:26:10	hard	2	{"card_id": 1, "state": 1, "step": 0, "stability": 0.15629812814644148, "difficulty": 9.821050255473045, "due": "2026-08-08T22:31:40+00:00", "last_review": "2026-08-08T22:26:10+00:00"}	{"card_id": 1, "rating": 2, "review_datetime": "2026-08-08T22:26:10+00:00", "review_duration": null}
00005	2026-08-09 07:27:45	hard	2	{"card_id": 5, "state": 1, "step": 0, "stability": 0.10629149297659055, "difficulty": 9.754769982385028, "due": "2026-08-08T22:33:15+00:00", "last_review": "2026-08-08T22:27:45+00:00"}	{"card_id": 5, "rating": 2, "review_datetime": "2026-08-08T22:27:45+00:00", "review_duration": null}
00015	2026-08-09 07:28:13	hard	2	{"card_id": 15, "state": 1, "step": 0, "stability": 3.2494117658571677, "difficulty": 6.7404595108297, "due": "2026-08-08T22:33:43+00:00", "last_review": "2026-08-08T22:28:13+00:00"}	{"card_id": 15, "rating": 2, "review_datetime": "2026-08-08T22:28:13+00:00", "review_duration": null}
00016	2026-08-09 07:28:37	good	3	{"card_id": 16, "state": 2, "step": null, "stability": 7.31530074407728, "difficulty": 2.111214235785395, "due": "2026-08-17T22:28:37+00:00", "last_review": "2026-08-08T22:28:37+00:00"}	{"card_id": 16, "rating": 3, "review_datetime": "2026-08-08T22:28:37+00:00", "review_duration": null}
